file, line number,spanish prep found,index of spanish prep,code,original Spanish,original English,Column1
bettercallsaul.txt,16752,a,,PU,øIremos a dar una vuelta o...?,We're just going for a ride or...,
murder.txt,25,por,,IS,Otto firmar· justo por allÌ. justo despuÈs de esta prÛxima lectura.,Otto will be signing just over there right after this next reading.,
murder.txt,45,de,,RT,Otto firmar· justo por allÌ. justo despuÈs de esta prÛxima lectura.,Otto will be signing just over there right after this next reading.,
murder.txt,146,al,,DE,Demos la bienvenida al escenario al autor Darby Hart.,Please welcome author Darby Hart to the stage.,
murder.txt,191,en,,SS,Entonces crecÌ en Lost Nation Iowa.,So I grew up in Lost Nation Iowa.,
murder.txt,245,de,,,AsÌ que pasÈ mucho tiempo rodeado de cad·veres.,So I uh spent a lot of time around dead bodies.,
murder.txt,266,en,,SS,Hay 40.000 muertos no identificados en los Estados Unidos.,There are 40000 unidentified dead in the United States.,
murder.txt,295,de,,,Se cree que alrededor de la mitad de ellos son muertes accidentales.,Around half of those are thought to be accidental deaths.,
murder.txt,343,sin,,AD,Pero la otra mitad son asesinatos sin resolver.,But the other half are unsolved murders.,
murder.txt,349,sin,,AD,Pero la otra mitad son asesinatos sin resolver.,But the other half are unsolved murders.,
murder.txt,366,en,,IS,Como la Jane Doe que apareciÛ en las afueras de mi ciudad.,Like the Jane Doe that turned up on the edge of my town.,
murder.txt,370,de,,POS,Como la Jane Doe que apareciÛ en las afueras de mi ciudad.,Like the Jane Doe that turned up on the edge of my town.,
murder.txt,375,por,,IT,Ella habÌa estado allÌ por mucho tiempo.,She'd been there a long time.,
murder.txt,420,de,,MO,Todo lo que quedÛ de ella fueron sus huesos. y un par de pendientes de plata.,All that was left of her were her bones and a pair of silver earrings.,
murder.txt,470,de,,SP,Cuando tenÌa 15 aÒos hackeÈ la base de datos federal. de los muertos no identificados.,When I was 15 I hacked the federal database of the unidentified dead.,
murder.txt,495,de,,RS,Y el gran secreto detr·s de ese firewall... es que la mayorÌa de los muertos anÛnimos son mujeres.,And the great secret behind that firewall... is that the majority of the unnamed dead are women.,
murder.txt,520,de,,MO,Miles y miles de ellos cuyos asesinos nunca ser·n encontrados.,Thousands and thousands of them whose killers will never be found.,
murder.txt,568,sin,,AD,No puedo contarte mi historia sin hablarte de Bill.,I can't tell you my story without telling you about Bill.,
murder.txt,570,de,,TO,No puedo contarte mi historia sin hablarte de Bill.,I can't tell you my story without telling you about Bill.,
murder.txt,574,sin,,AD,No puedo contarte mi historia sin hablarte de Bill.,I can't tell you my story without telling you about Bill.,
murder.txt,591,en,,SS,Nos conocimos en un foro de detectives aficionados en lÌnea.,We met on an amateur sleuthing forum online.,
murder.txt,591,en,,IS,Nos conocimos en un foro de detectives aficionados en lÌnea.,We met on an amateur sleuthing forum online.,
murder.txt,595,de,,SP,Nos conocimos en un foro de detectives aficionados en lÌnea.,We met on an amateur sleuthing forum online.,
murder.txt,620,de,,POS,Ambos creÌamos que Silver Doe Fue sÛlo una de las muchas vÌctimas del mismo asesino.,We both believed that the Silver Doe was just one of many victims of the same killer.,
murder.txt,641,en,,MO,DespuÈs de un aÒo de investigaciÛn Encontramos lo que creÌamos que era el asesino en serie. primera direcciÛn conocida.,After a year of investigating we found what we believed to be the serial killer's first known address.,
murder.txt,645,de,,RT,DespuÈs de un aÒo de investigaciÛn Encontramos lo que creÌamos que era el asesino en serie. primera direcciÛn conocida.,After a year of investigating we found what we believed to be the serial killer's first known address.,
murder.txt,650,por,,IS,AsÌ que voy a empezar por ahÌ que es uh que en realidad es el final lo cual me dijeron que no debÌas hacer en en estas lecturas pero sÌ lo harÈ de todos modos.,So I'm gonna start there which is uh which is actually the end which I was told you're not meant to do at at these readings but uh yeah I'm gonna do it anyway.,
murder.txt,652,a,,XXXX,As√≠ que voy a empezar por ah√≠ que es uh que en realidad es el final lo cual me dijeron que no deb√≠as hacer en en estas lecturas pero s√≠ lo har√© de todos modos.,So I'm gonna start there which is uh which is actually the end which I was told you're not meant to do at at these readings but uh yeah I'm gonna do it anyway.,
murder.txt,666,en,,ST,AsÌ que voy a empezar por ahÌ que es uh que en realidad es el final lo cual me dijeron que no debÌas hacer en en estas lecturas pero sÌ lo harÈ de todos modos.,So I'm gonna start there which is uh which is actually the end which I was told you're not meant to do at at these readings but uh yeah I'm gonna do it anyway.,
murder.txt,670,de,,MO,AsÌ que voy a empezar por ahÌ que es uh que en realidad es el final lo cual me dijeron que no debÌas hacer en en estas lecturas pero sÌ lo harÈ de todos modos.,So I'm gonna start there which is uh which is actually the end which I was told you're not meant to do at at these readings but uh yeah I'm gonna do it anyway.,
murder.txt,677,a,,IT,"A veces me pregunto Hubiera sido mejor... øno ir?""","I sometimes wonder would it have been better... not to go?""",
murder.txt,716,en,,SS,Lo considero como un punto de partido en el tenis. o un lanzamiento de moneda.,I think about it like a match point in tennis or a coin toss.,
murder.txt,720,de,,SP,Lo considero como un punto de partido en el tenis. o un lanzamiento de moneda.,I think about it like a match point in tennis or a coin toss.,
murder.txt,745,de,,MO,Cuando el juego la apuesta tu vida. podrÌa ir de un modo u otro.,When the game the bet your life could go one way or another.,
murder.txt,775,por,,IT,Es muy difÌcil enamorarse por primera vez. mientras rastrea a un asesino en serie.,It's really hard to fall in love for the first time while tracking a serial killer.,
murder.txt,791,en,,MO,Es muy difÌcil enamorarse por primera vez. mientras rastrea a un asesino en serie.,It's really hard to fall in love for the first time while tracking a serial killer.,
murder.txt,816,en,,SS,Vamos a quÈ øEntrar en la casa de un potencial asesino en serie?,We're just gonna what break into a potential serial killer's house?,
murder.txt,820,de,,POS,Vamos a quÈ øEntrar en la casa de un potencial asesino en serie?,We're just gonna what break into a potential serial killer's house?,
murder.txt,852,a,,MO,Est· a la venta.,It's for sale.,
murder.txt,895,de,,,TodavÌa hay allanamientos de morada.,It's still breaking and entering.,
murder.txt,916,en,,SS,Me recogiste en un auto robado.,You picked me up in a stolen car.,
murder.txt,927,a,,XXXX,Y luego vamos a destrozar la casa. ¬øCon la esperanza de encontrar su primera v√≠ctima?,And then we're gonna what we're gonna tear up the house in hopes of finding his first victim?,
murder.txt,942,con,,CO,Y luego vamos a destrozar la casa. øCon la esperanza de encontrar su primera vÌctima?,And then we're gonna what we're gonna tear up the house in hopes of finding his first victim?,
murder.txt,945,de,,TO,Y luego vamos a destrozar la casa. øCon la esperanza de encontrar su primera vÌctima?,And then we're gonna what we're gonna tear up the house in hopes of finding his first victim?,
murder.txt,952,a,,DE,Mira si quieres rendirte e irte a casa est· bien.,Look if you want to give up and go home that's fine.,
murder.txt,975,por,,MO,Puedo hacer esto por mi cuenta.,I can do this on my own.,
murder.txt,1017,con,,CO,øQuÈ pasa con el FBI?,What about the FBI?,
murder.txt,1043,sin,,AD,No les importar· un caso sin resolver de los aÒos 2000.,They're not gonna care about a cold case from the 2000s.,
murder.txt,1045,de,,SO,No les importar· un caso sin resolver de los aÒos 2000.,They're not gonna care about a cold case from the 2000s.,
murder.txt,1049,sin,,AD,No les importar· un caso sin resolver de los aÒos 2000.,They're not gonna care about a cold case from the 2000s.,
murder.txt,1076,para,,PU,O al menos dig·mosle a la policÌa dÛnde estamos para que sepan adÛnde vamos.,Or at least let's just tell the police where we are so they know where we're going.,
murder.txt,1096,al,,MO,O al menos dig·mosle a la policÌa dÛnde estamos para que sepan adÛnde vamos.,Or at least let's just tell the police where we are so they know where we're going.,
murder.txt,1101,para,,PU,QuÈ para que nos detengan. de demostrar que uno de los suyos era un asesino?,What so they can stop us from proving that one of their own was a killer?,
murder.txt,1120,de,,SO,QuÈ para que nos detengan. de demostrar que uno de los suyos era un asesino?,What so they can stop us from proving that one of their own was a killer?,
murder.txt,1277,a,,DE,Lo que pasa con acercarse a un caso es que realmente empiezas a arder.,The thing about getting close on a case is that you actually start to burn.,
murder.txt,1292,con,,CO,Lo que pasa con acercarse a un caso es que realmente empiezas a arder.,The thing about getting close on a case is that you actually start to burn.,
murder.txt,1320,de,,,Y la ˙nica manera de apagar el fuego es solucionarlo.,And the only way to put out the fire is to solve it.,
murder.txt,1277,a,,DE,Lo que pasa con acercarse a un caso es que realmente empiezas a arder.,The thing about getting close on a case is that you actually start to burn.,
murder.txt,1352,a,,RS,En una milla salir a la derecha.,In one mile exit right.,
murder.txt,1366,en,,DE,En una milla salir a la derecha.,In one mile exit right.,
murder.txt,1378,desde,,SO,Desde la distancia es f·cil de ver. que lo que hicimos fue imprudente.,From a distance it's easy to see that what we did was reckless.,
murder.txt,1395,de,,,Desde la distancia es f·cil de ver. que lo que hicimos fue imprudente.,From a distance it's easy to see that what we did was reckless.,
murder.txt,1420,de,,RT,Pero est·bamos tan cerca de encontrar la primera vÌctima del asesino no supe rendirme o cÛmo sentir el peligro cuando el peligro se acercaba.,But we were so close to finding the killer's first victim I didn't know how to give up or how to sense danger when danger was closing in.,
murder.txt,1427,a,,RS,Gire a la derecha.,Turn right.,
murder.txt,1526,para,,PU,El truco utiliza el procesador de este juguete. para forzar bruscamente el cÛdigo de la puerta del garaje.,The hack uses this toy's processor to brute-force the garage door code.,
murder.txt,1545,de,,POS,El truco utiliza el procesador de este juguete. para forzar bruscamente el cÛdigo de la puerta del garaje.,The hack uses this toy's processor to brute-force the garage door code.,
murder.txt,1566,en,,MO,øCu·nto es esto en tÈrminos de tiempo?,What's this take timewise?,
murder.txt,1570,de,,SP,øCu·nto es esto en tÈrminos de tiempo?,What's this take timewise?,
murder.txt,1592,con,,POS,Bueno es una entrada con cÛdigo fijo asÌ que el juguete tiene que ejecutar todas las combinaciones de n˙meros posibles.,Well it's fixed-code entry so the toy has to run through every number combination possible.,
murder.txt,1595,de,,SP,Bueno es una entrada con cÛdigo fijo asÌ que el juguete tiene que ejecutar todas las combinaciones de n˙meros posibles.,Well it's fixed-code entry so the toy has to run through every number combination possible.,
murder.txt,1645,de,,SO,øDe dÛnde sacaste esto?,Where'd you pick this up?,
murder.txt,1670,de,,SP,Foro de hackers cuando tenÌa 12 aÒos.,Hacker forum when I was 12.,
murder.txt,1789,sobre,,TO,Ella escribiÛ este manifiesto sobre cÛmo la misoginia estaba destruyendo la promesa inicial de Internet.,She wrote this manifesto on how misogyny was destroying the early promise of the Internet.,
murder.txt,1795,de,,POS,Ella escribiÛ este manifiesto sobre cÛmo la misoginia estaba destruyendo la promesa inicial de Internet.,She wrote this manifesto on how misogyny was destroying the early promise of the Internet.,
murder.txt,1852,a,,SP,Hizo porno de venganza Le cortÛ la cabeza a su perro y la puso en la puerta de su casa.,Made revenge porn cut off her dog's head put it on her doorstep.,
murder.txt,1866,en,,SS,Hizo porno de venganza Le cortÛ la cabeza a su perro y la puso en la puerta de su casa.,Made revenge porn cut off her dog's head put it on her doorstep.,
murder.txt,1870,de,,,Hizo porno de venganza Le cortÛ la cabeza a su perro y la puso en la puerta de su casa.,Made revenge porn cut off her dog's head put it on her doorstep.,
murder.txt,1995,de,,SP,Es como uno de los grandes misterios de Internet.,It's like one of the great mysteries of the Internet.,
murder.txt,2041,en,,TO,øAlguna vez pensaste en buscarla?,You ever think about looking for her?,
murder.txt,2091,en,,MO,En realidad nunca antes habÌa probado este truco.,I've never actually tried this hack before.,
murder.txt,2145,de,,MO,De ninguna manera.,No way.,
murder.txt,2245,de,,RT,Tenemos que salir de aquÌ.,We got to get out of here.,
murder.txt,2295,de,,POS,El truco de Lee no menciona eso.,Lee's hack didn't mention that.,
murder.txt,2366,en,,IT,Parece que nadie ha vivido aquÌ en aÒos.,Seems like no one's lived here in years.,
murder.txt,2652,a,,XXXX,Vamos a hacerlo.,Let's do it.,
murder.txt,2720,de,,,Quiz·s nos hayamos equivocado de casa.,Maybe we just got the wrong house.,
murder.txt,2726,para,,PU,No no estoy listo para parar.,No I'm not ready to stop.,
murder.txt,3117,con,,COM,EmpezÛ con su esposa.,He started with his wife.,
murder.txt,3375,por,,IT,SÌ creo que eso es todo lo que puedo soportar por una noche.,Yeah I think that's all I can handle for uh one night.,
murder.txt,3476,para,,PU,Uh lo abriremos para algunas preguntas.,Uh we're gonna open it up for some questions.,
murder.txt,3527,a,,RE,Vi que dedicaste el libro. a Lee Andersen el hacker.,I saw that you dedicated the book to Lee Andersen the hacker.,
murder.txt,3550,por,,ID,øPor quÈ?,Why?,
murder.txt,3595,de,,SP,Um cuando yo estaba creciendo ella era una de las ˙nicas codificadoras que existÌan.,Um when I was growing up she was one of the only female coders around.,
murder.txt,3622,hasta,,IT,Ya sabes hasta que la engaÒaron y destruyeron su vida.,You know until they doxed her and destroyed her life.,
murder.txt,3692,con,,COA,Bueno se casÛ con Andy Ronson.,Well she married Andy Ronson.,
murder.txt,3720,de,,SP,Ya sabes el rey de la tecnologÌa.,You know the King of Tech.,
murder.txt,3727,a,,PU,Y tal vez si me ayudan a vender algunos libros esta noche Entonces puedo dejar mi trabajo de TI. y comprar algunas de sus cosas.,And maybe if y'all help me sell some books tonight then uh I can quit my IT job and actually buy some of his stuff.,
murder.txt,3745,de,,SP,Y tal vez si me ayudan a vender algunos libros esta noche Entonces puedo dejar mi trabajo de TI. y comprar algunas de sus cosas.,And maybe if y'all help me sell some books tonight then uh I can quit my IT job and actually buy some of his stuff.,
murder.txt,3850,por,,ID,øPor quÈ no est· aquÌ esta noche?,Why isn't he here tonight?,
murder.txt,3945,de,,SP,Adem·s tengo las fotos de la escena de Dakota.,Plus I got the Dakota scene photos.,
murder.txt,3966,en,,DE,Lo rebotÈ todo en Dropbox.,Bounced it all to Dropbox.,
murder.txt,4045,de,,POS,øEl asistente de Andy Ronson?,Andy Ronson's assistant?,
murder.txt,4095,de,,,Mira si fuera otra persona dirÌa hackear pero t˙ amigo mÌo acabas de recibir una buena reseÒa del LA Times.,Look if it was someone else I would say hack but you my friend just got a sweet L.A. Times review.,
murder.txt,4166,en,,ST,MencionÈ a Ronson una vez en la lectura de un libro øY ahora quiere compartir algo conmigo?,I mentioned Ronson once in a book reading and now he wants to share something with me?,
murder.txt,4170,de,,SP,MencionÈ a Ronson una vez en la lectura de un libro øY ahora quiere compartir algo conmigo?,I mentioned Ronson once in a book reading and now he wants to share something with me?,
murder.txt,4270,de,,SP,Ronson no utiliza gente de relaciones p˙blicas.,Ronson doesn't use PR people.,
murder.txt,4291,en,,SS,Adem·s todo est· en lÌnea si sabes dÛnde buscar.,Besides everything's online if you know where to look.,
murder.txt,4317,con,,COA,SÌ est· bien pero Quiero decir øpor quÈ un multimillonario quien resulta estar casado con Lee Andersen envi·ndome mensajes de texto?,Yeah all right but I mean why is a billionaire who happens to be married to Lee Andersen texting me?,
